aX,aY,aZ,gX,gY,gZ
0.4,-1.535,0.514,-36.438,32.471,-2.197
0.414,-1.305,0.434,-37.964,0.183,-13.0
0.208,-1.243,0.32,-31.189,-30.09,-16.479
0.042,-1.256,0.201,-23.865,-35.461,-16.479
0.025,-1.273,0.195,-18.433,-27.588,-16.418
0.041,-1.209,0.19,-15.808,-16.785,-17.944
0.098,-1.189,0.173,-12.451,-8.606,-16.602
0.138,-1.199,0.159,-8.301,-3.235,-14.16
0.187,-1.187,0.151,-4.639,3.601,-13.977
0.265,-1.169,0.144,-2.319,11.902,-15.686
0.341,-1.113,0.135,0.732,18.921,-18.677
0.437,-1.118,0.208,5.493,23.682,-21.423
0.451,-1.08,0.225,10.803,22.644,-25.513
0.496,-1.09,0.27,16.357,16.235,-27.222
0.465,-1.08,0.271,20.935,5.127,-29.907
0.427,-1.089,0.237,24.902,-3.784,-32.288
0.351,-1.075,0.177,28.076,-10.315,-34.851
0.268,-1.058,0.15,31.494,-13.611,-37.17
0.191,-1.036,0.148,35.217,-14.709,-39.063
0.132,-0.996,0.13,38.391,-14.099,-39.734
0.073,-0.957,0.107,42.908,-13.0,-39.856
0.027,-0.926,0.092,47.668,-10.071,-38.513
-0.004,-0.913,0.077,52.856,-4.456,-36.987
0.019,-0.948,0.098,58.899,3.052,-35.645
0.082,-1.015,0.119,64.697,8.118,-35.217
0.141,-1.086,0.134,68.848,9.277,-36.865
0.19,-1.151,0.148,70.313,8.179,-39.307
0.242,-1.199,0.156,69.519,5.005,-41.748
0.298,-1.228,0.171,67.566,-0.427,-43.213
0.332,-1.243,0.18,63.965,-8.423,-42.603
0.327,-1.25,0.193,57.495,-17.822,-39.185
0.303,-1.243,0.228,49.805,-25.269,-33.875
0.277,-1.242,0.247,40.466,-32.043,-28.809
0.264,-1.268,0.239,31.372,-38.33,-23.865
0.28,-1.295,0.197,22.949,-44.922,-18.311
0.292,-1.307,0.19,13.794,-51.88,-13.55
0.256,-1.327,0.197,5.066,-57.861,-9.338
0.191,-1.331,0.196,-2.38,-61.157,-6.348
0.142,-1.308,0.191,-9.827,-59.143,-5.249
0.127,-1.278,0.186,-16.418,-51.331,-6.409
0.12,-1.235,0.174,-21.606,-39.795,-10.132
0.107,-1.175,0.154,-24.841,-26.184,-15.564
0.108,-1.141,0.152,-27.1,-10.925,-20.508
0.148,-1.128,0.155,-28.87,2.197,-24.902
0.177,-1.081,0.136,-32.043,13.306,-29.602
0.198,-1.025,0.138,-34.363,23.315,-32.41
0.217,-0.983,0.133,-35.522,31.372,-33.447
0.233,-0.935,0.128,-35.583,37.659,-33.997
0.244,-0.889,0.131,-34.668,42.603,-33.386
0.256,-0.853,0.133,-32.593,45.959,-31.616
0.268,-0.826,0.13,-30.273,48.035,-28.931
0.276,-0.802,0.129,-27.832,48.218,-25.635
0.282,-0.782,0.128,-25.024,46.57,-21.851
0.287,-0.758,0.129,-22.156,43.823,-17.273
0.29,-0.736,0.136,-19.714,39.734,-12.329
0.292,-0.721,0.14,-16.907,34.058,-7.507
0.287,-0.711,0.143,-14.16,27.527,-3.052
0.281,-0.705,0.145,-11.536,20.447,0.732
0.269,-0.701,0.144,-8.911,13.611,4.395
0.252,-0.693,0.146,-7.019,7.141,7.69
0.239,-0.679,0.149,-5.249,1.648,10.681
0.224,-0.669,0.152,-3.906,-2.686,13.306
0.21,-0.668,0.153,-2.502,-6.47,15.869
0.194,-0.669,0.152,-1.221,-9.277,18.005
0.181,-0.669,0.154,-0.427,-10.925,20.081
0.172,-0.674,0.158,0.0,-12.085,21.851
0.166,-0.693,0.16,0.366,-12.878,23.376
0.154,-0.715,0.163,0.549,-13.123,24.658
0.143,-0.728,0.164,-0.305,-13.184,25.696
0.132,-0.745,0.165,-1.709,-12.878,26.367
0.124,-0.765,0.16,-3.357,-12.329,26.855
0.117,-0.787,0.152,-5.31,-12.024,27.222
0.108,-0.813,0.145,-7.935,-11.597,27.039
0.098,-0.836,0.139,-11.841,-10.62,26.672
0.094,-0.859,0.133,-15.686,-9.583,26.123
0.097,-0.879,0.128,-19.714,-9.094,25.208
0.094,-0.902,0.121,-23.254,-9.094,23.682
0.088,-0.925,0.111,-25.696,-9.46,21.729
0.082,-0.94,0.101,-27.039,-10.01,19.592
0.075,-0.954,0.093,-28.015,-10.315,17.273
0.07,-0.963,0.087,-27.893,-10.132,14.587
0.071,-0.968,0.084,-26.367,-9.644,11.719
0.079,-0.966,0.081,-24.475,-8.911,8.423
0.082,-0.961,0.078,-21.851,-8.423,5.127
0.081,-0.951,0.073,-18.066,-7.996,1.709
0.088,-0.941,0.07,-14.587,-7.385,-1.221
0.1,-0.933,0.074,-10.803,-6.592,-3.601
0.11,-0.927,0.078,-6.958,-5.92,-5.859
0.116,-0.927,0.084,-3.174,-5.31,-8.484
0.121,-0.926,0.09,0.366,-5.066,-10.681
0.127,-0.926,0.097,3.662,-4.822,-12.512
0.135,-0.927,0.108,6.165,-4.211,-13.611
0.151,-0.926,0.123,8.179,-3.845,-14.343
0.161,-0.922,0.135,8.972,-4.639,-14.343
0.17,-0.923,0.148,9.277,-5.92,-14.221
0.184,-0.924,0.16,9.094,-7.629,-13.916
0.195,-0.931,0.174,8.972,-10.254,-13.123
0.199,-0.938,0.183,8.301,-13.0,-11.414
0.198,-0.947,0.189,7.996,-15.93,-9.46
0.197,-0.953,0.195,7.324,-18.25,-7.385
0.191,-0.959,0.201,6.592,-19.775,-4.761
0.182,-0.969,0.202,5.798,-20.264,-2.441
0.17,-0.986,0.199,4.272,-19.775,0.244
0.162,-1.003,0.2,1.953,-17.639,2.747
0.161,-1.02,0.203,-0.427,-14.709,4.639
0.161,-1.032,0.203,-2.808,-11.658,5.554
0.163,-1.046,0.205,-4.822,-9.155,5.615
0.169,-1.057,0.208,-6.592,-7.141,4.944
-0.992,-2.834,1.738,-22.949,-31.921,32.043
-0.323,-1.771,1.238,-136.047,101.868,25.635
0.622,-0.962,0.956,-158.752,114.868,-8.118
0.517,-0.884,0.041,-122.498,47.852,-19.836
0.3,-1.552,-0.047,-72.876,16.724,-4.028
0.166,-1.958,0.111,-46.448,21.24,16.296
0.071,-1.99,0.135,-51.086,35.522,26.672
0.202,-1.674,0.016,-64.209,41.87,27.1
0.427,-1.595,0.152,-65.369,50.232,26.367
0.511,-1.585,0.387,-61.462,56.458,27.161
0.517,-1.529,0.389,-59.753,47.058,25.33
0.462,-1.546,0.273,-59.937,32.104,26.062
0.416,-1.592,0.255,-64.575,18.86,27.039
0.333,-1.499,0.385,-72.876,7.08,23.804
0.227,-1.333,0.474,-78.369,-5.615,18.188
0.069,-1.311,0.515,-76.782,-13.794,15.32
-0.027,-1.239,0.499,-73.669,-15.564,12.817
-0.036,-1.22,0.489,-67.078,-8.85,12.451
0.014,-1.243,0.5,-58.105,2.38,13.55
0.189,-1.28,0.432,-49.805,14.038,14.526
0.404,-1.344,0.384,-40.894,20.02,14.221
0.542,-1.376,0.35,-34.485,19.592,13.55
0.633,-1.326,0.307,-29.053,12.756,12.695
0.638,-1.22,0.31,-24.963,5.127,12.39
0.596,-1.112,0.314,-21.484,-2.075,11.169
0.535,-0.992,0.344,-18.005,-7.874,9.46
0.491,-0.889,0.394,-13.184,-11.536,6.653
0.482,-0.845,0.414,-5.798,-13.977,2.869
0.46,-0.846,0.429,2.014,-17.151,-1.16
0.448,-0.864,0.432,8.606,-19.104,-4.822
0.438,-0.902,0.437,14.343,-20.935,-8.118
0.412,-0.949,0.433,19.165,-23.315,-11.353
0.393,-1.005,0.43,23.376,-25.574,-13.916
0.339,-1.06,0.396,27.161,-28.625,-16.785
0.277,-1.112,0.373,30.273,-30.273,-19.653
0.223,-1.162,0.317,32.593,-30.884,-22.217
0.217,-1.224,0.292,33.752,-29.236,-24.658
0.232,-1.192,0.295,34.424,-25.635,-28.442
0.252,-1.207,0.294,36.072,-23.437,-31.616
0.294,-1.174,0.322,37.72,-23.132,-34.119
0.273,-1.127,0.297,38.879,-26.794,-36.56
0.228,-1.096,0.272,40.71,-29.968,-36.926
0.147,-1.06,0.276,42.603,-30.151,-36.438
0.097,-1.04,0.284,45.349,-27.71,-35.095
0.065,-1.001,0.288,48.096,-23.01,-35.278
0.058,-0.956,0.297,50.415,-17.7,-35.522
0.043,-0.916,0.295,53.65,-13.367,-35.645
0.013,-0.884,0.289,56.824,-9.521,-35.339
-0.022,-0.86,0.292,60.059,-5.432,-34.729
-0.039,-0.84,0.281,63.782,-0.488,-33.508
-0.071,-0.824,0.252,68.726,4.883,-32.288
-0.115,-0.845,0.232,75.073,11.902,-31.25
-0.124,-0.907,0.206,82.52,20.813,-30.029
-0.099,-0.974,0.156,87.708,30.273,-28.625
-0.026,-1.062,0.12,92.163,39.124,-27.344
0.098,-1.143,0.164,95.215,46.204,-25.391
0.226,-1.255,0.196,98.45,47.485,-23.621
0.313,-1.325,0.229,99.304,39.551,-23.01
0.363,-1.36,0.27,98.877,25.269,-24.048
0.355,-1.414,0.314,94.727,10.376,-24.963
0.34,-1.491,0.364,86.365,-1.892,-24.109
0.388,-1.537,0.423,73.364,-12.756,-20.569
0.415,-1.551,0.415,58.228,-27.954,-14.709
0.388,-1.523,0.382,42.847,-47.485,-8.423
0.364,-1.464,0.373,24.17,-64.087,-3.845
0.336,-1.418,0.336,5.798,-75.012,1.404
0.303,-1.41,0.284,-8.972,-78.857,7.324
0.27,-1.393,0.239,-22.339,-75.195,11.597
0.222,-1.342,0.228,-33.997,-65.125,13.0
0.209,-1.267,0.229,-42.053,-51.697,10.62
0.225,-1.187,0.22,-46.997,-38.269,3.967
0.24,-1.125,0.199,-51.392,-25.269,-2.808
0.236,-1.072,0.173,-55.603,-13.977,-9.033
0.224,-1.024,0.142,-59.57,-4.211,-14.099
0.222,-0.976,0.113,-62.744,5.005,-17.151
0.221,-0.921,0.096,-65.125,14.343,-17.639
0.22,-0.875,0.085,-65.918,23.315,-15.869
0.218,-0.841,0.076,-65.613,31.677,-12.329
0.213,-0.812,0.069,-63.843,39.368,-7.935
0.208,-0.784,0.062,-60.913,45.898,-3.601
0.198,-0.755,0.061,-57.129,51.331,0.671
0.193,-0.728,0.062,-52.429,56.03,5.31
0.198,-0.703,0.065,-47.485,59.082,10.254
0.209,-0.686,0.071,-42.419,59.875,14.343
0.22,-0.673,0.079,-36.926,58.899,17.151
0.23,-0.662,0.092,-31.311,55.725,19.348
0.237,-0.655,0.102,-26.245,50.171,20.569
0.24,-0.65,0.108,-20.996,43.274,20.874
0.24,-0.641,0.113,-16.663,35.4,20.691
0.236,-0.629,0.114,-13.184,27.283,20.203
0.229,-0.616,0.115,-10.193,19.043,19.775
0.219,-0.604,0.117,-7.324,11.597,19.592
0.208,-0.597,0.116,-5.31,5.066,19.531
0.194,-0.586,0.115,-3.174,-0.305,19.653
0.18,-0.579,0.113,-2.075,-4.15,20.02
0.166,-0.574,0.112,-0.977,-7.019,20.081
0.155,-0.576,0.109,-0.061,-8.789,20.142
0.143,-0.587,0.106,1.282,-9.827,19.836
0.134,-0.6,0.104,2.808,-10.315,19.531
0.123,-0.606,0.099,4.272,-10.315,18.677
0.113,-0.614,0.096,5.859,-9.888,17.944
0.103,-0.626,0.093,7.874,-9.46,17.212
0.094,-0.644,0.088,10.254,-8.728,16.174
0.083,-0.669,0.082,12.268,-7.446,15.076
0.073,-0.699,0.077,14.282,-6.042,13.55
0.064,-0.734,0.073,16.418,-4.517,11.536
0.058,-0.774,0.07,17.761,-2.197,9.46
0.054,-0.82,0.069,19.104,-0.183,6.836
0.055,-0.863,0.073,20.142,1.892,3.601
0.066,-0.903,0.08,21.057,3.723,-0.183
0.079,-0.939,0.089,22.095,4.456,-3.845
0.091,-0.973,0.096,23.132,3.662,-8.179
0.109,-1.0,0.104,23.437,2.38,-13.123
0.132,-1.018,0.113,24.048,0.366,-18.677
0.154,-1.033,0.12,24.963,-2.625,-24.17
0.173,-1.045,0.126,25.635,-6.653,-29.419
0.195,-1.045,0.13,26.367,-11.169,-34.363
0.22,-1.038,0.135,27.1,-16.663,-38.696
0.242,-1.025,0.141,27.71,-22.4,-41.87
-0.162,-2.646,3.218,-84.961,85.144,-39.307
0.783,-0.048,1.517,-190.857,52.551,-12.878
0.624,-0.362,-0.536,-161.133,-9.705,-0.122
-0.071,-1.147,-0.953,-82.825,-30.823,14.099
-0.189,-1.629,-0.344,-49.194,-18.066,32.715
-0.164,-1.909,0.279,-62.439,5.615,42.236
-0.052,-1.455,0.254,-87.219,25.513,33.63
0.094,-1.147,0.104,-90.332,36.682,30.396
0.136,-1.305,0.122,-76.904,42.603,36.804
0.188,-1.427,0.187,-71.777,43.762,40.894
0.266,-1.396,0.201,-75.867,47.058,42.114
0.418,-1.405,0.253,-75.745,46.631,42.725
0.521,-1.423,0.353,-74.707,39.246,42.664
0.572,-1.51,0.454,-72.998,29.358,41.077
0.579,-1.501,0.447,-72.083,14.282,38.086
0.51,-1.501,0.478,-73.303,-1.953,34.973
0.331,-1.426,0.487,-76.172,-16.113,30.823
0.182,-1.337,0.466,-78.796,-23.56,26.672
0.045,-1.246,0.408,-77.454,-25.513,20.813
-0.036,-1.158,0.374,-74.829,-20.02,16.602
0.005,-1.037,0.431,-71.533,-9.827,14.832
0.091,-0.958,0.461,-65.796,-1.221,13.672
0.183,-0.905,0.506,-58.472,5.493,13.245
0.286,-0.867,0.498,-49.866,10.437,12.512
0.4,-0.886,0.472,-41.199,13.245,11.719
0.456,-0.907,0.419,-35.278,12.817,9.705
0.514,-0.908,0.422,-31.738,11.108,7.263
0.57,-0.925,0.433,-28.442,7.568,4.639
0.593,-0.959,0.437,-24.841,3.113,1.77
0.574,-0.971,0.426,-21.484,-1.221,-0.916
0.541,-0.956,0.44,-18.86,-5.798,-2.502
0.479,-0.931,0.444,-14.404,-9.033,-3.174
0.385,-0.903,0.445,-9.094,-10.071,-3.967
0.35,-0.876,0.429,-3.967,-7.935,-4.395
0.345,-0.88,0.44,1.282,-2.991,-4.517
0.417,-0.891,0.475,7.202,1.038,-4.15
0.464,-0.934,0.461,12.146,1.221,-4.639
0.495,-0.96,0.457,16.174,0.427,-5.981
0.507,-0.977,0.448,19.592,-2.075,-8.301
0.503,-0.985,0.451,21.545,-6.409,-10.437
0.468,-0.994,0.444,23.865,-10.62,-12.268
0.409,-0.987,0.428,26.367,-14.587,-13.611
0.347,-0.991,0.424,29.602,-17.517,-14.954
0.291,-0.996,0.424,33.081,-18.188,-16.052
0.276,-1.001,0.435,36.316,-17.456,-17.944
0.276,-0.999,0.45,38.879,-17.395,-19.714
0.26,-0.992,0.436,42.175,-18.555,-20.63
0.217,-0.995,0.424,45.41,-19.348,-21.545
0.171,-0.982,0.426,47.241,-18.982,-22.461
0.158,-0.965,0.435,48.462,-17.151,-23.254
0.156,-0.949,0.406,50.476,-15.686,-24.475
0.163,-0.969,0.402,52.795,-14.038,-25.513
0.176,-0.975,0.387,54.504,-13.123,-26.978
0.196,-0.97,0.362,55.908,-12.146,-28.503
0.205,-0.99,0.364,57.556,-11.475,-30.029
0.205,-1.001,0.343,58.228,-12.146,-31.128
0.214,-1.009,0.334,58.838,-12.939,-32.349
0.226,-1.002,0.335,58.228,-13.245,-33.264
0.221,-0.989,0.314,58.228,-14.526,-34.18
0.2,-0.982,0.314,59.021,-16.052,-34.729
0.173,-0.971,0.316,59.143,-17.334,-34.973
0.145,-0.931,0.307,59.082,-18.066,-35.339
0.102,-0.878,0.295,60.242,-17.639,-35.4
0.045,-0.834,0.287,62.317,-15.686,-34.973
-0.012,-0.797,0.272,65.796,-12.329,-34.485
-0.06,-0.775,0.25,69.946,-7.202,-33.386
-0.099,-0.789,0.24,75.134,-0.549,-31.982
-0.134,-0.822,0.222,80.017,7.019,-31.006
-0.151,-0.882,0.194,83.923,15.442,-30.029
-0.118,-0.97,0.17,86.914,23.193,-29.907
-0.039,-1.053,0.169,88.989,29.419,-31.128
0.064,-1.113,0.173,89.539,32.654,-33.081
0.19,-1.144,0.222,90.21,30.823,-34.546
0.289,-1.226,0.223,92.224,20.569,-35.095
0.308,-1.325,0.21,92.224,3.235,-34.058
0.288,-1.426,0.213,89.539,-13.428,-32.471
0.244,-1.523,0.227,83.679,-26.184,-29.724
0.187,-1.585,0.255,74.036,-33.447,-25.879
0.148,-1.602,0.271,62.561,-37.231,-21.79
0.096,-1.587,0.22,54.565,-42.297,-17.395
0.081,-1.509,0.196,45.166,-46.204,-16.174
0.097,-1.464,0.185,33.752,-47.241,-17.151
0.1,-1.433,0.155,24.231,-47.18,-17.761
0.11,-1.372,0.116,14.893,-45.41,-17.517
0.118,-1.29,0.083,6.897,-41.26,-16.602
0.111,-1.21,0.072,0.671,-34.241,-15.93
0.102,-1.145,0.073,-5.127,-23.132,-15.564
0.101,-1.105,0.076,-10.498,-9.766,-15.442
0.099,-1.08,0.078,-15.869,4.272,-15.259
0.094,-1.059,0.073,-21.545,18.005,-14.587
0.097,-1.042,0.068,-26.55,30.579,-13.123
0.112,-1.013,0.064,-30.518,41.382,-11.047
0.131,-0.979,0.065,-34.363,50.781,-7.996
0.149,-0.932,0.065,-36.499,57.495,-3.967
0.163,-0.887,0.067,-37.354,61.401,0.366
0.174,-0.852,0.067,-37.048,62.683,5.798
0.182,-0.821,0.068,-35.95,61.584,11.536
0.179,-0.779,0.071,-34.18,58.838,17.151
0.176,-0.764,0.071,-31.982,55.054,22.522
0.169,-0.754,0.066,-29.236,50.11,26.794
0.159,-0.737,0.062,-27.283,44.983,30.151
0.148,-0.719,0.056,-25.391,40.344,32.898
0.136,-0.708,0.053,-22.949,35.889,34.973
0.128,-0.7,0.049,-19.836,31.982,36.499
0.119,-0.687,0.05,-16.968,28.687,37.842
0.117,-0.673,0.055,-14.099,25.574,38.513
0.118,-0.67,0.061,-11.108,22.522,38.757
0.121,-0.674,0.066,-7.874,19.165,38.269
0.121,-0.674,0.069,-5.249,15.808,37.231
0.121,-0.674,0.078,-3.357,12.329,35.706
0.127,-0.675,0.084,-2.319,8.85,34.363
0.134,-0.674,0.09,-1.282,4.7,32.654
0.138,-0.673,0.094,-0.549,0.366,30.884
0.141,-0.679,0.096,-0.061,-3.784,29.114
0.138,-0.69,0.095,0.122,-7.996,27.1
0.132,-0.696,0.091,0.0,-11.841,25.208
0.124,-0.702,0.086,-0.244,-15.076,23.56
0.117,-0.722,0.082,-0.427,-17.09,21.545
0.115,-0.751,0.08,-0.122,-18.127,18.982
-0.578,-0.855,1.286,-16.113,-10.681,-11.475
-0.076,-0.874,1.024,-71.716,31.25,-12.329
0.234,-0.803,0.981,-102.722,44.922,-24.292
0.119,-0.584,0.738,-107.483,22.217,-43.03
0.003,-0.478,0.348,-98.206,-9.705,-46.326
0.042,-0.571,0.108,-86.06,-20.996,-39.124
0.106,-0.547,0.028,-78.552,-17.334,-30.396
0.145,-0.472,-0.059,-73.669,-8.972,-19.226
0.155,-0.536,-0.094,-65.369,-2.075,-7.507
0.083,-0.759,0.076,-60.242,3.235,0.305
0.021,-0.972,0.323,-65.979,12.573,2.991
0.045,-0.973,0.307,-79.712,19.836,2.502
0.084,-1.014,0.182,-87.219,21.606,4.028
0.101,-1.219,0.205,-87.036,30.334,8.484
0.26,-1.414,0.268,-91.797,42.358,15.686
0.463,-1.535,0.303,-101.013,44.189,19.958
0.533,-1.6,0.303,-103.882,28.259,14.282
0.554,-1.633,0.315,-102.905,10.071,10.498
0.416,-1.644,0.174,-103.149,-0.366,12.268
0.305,-1.57,0.117,-107.605,-1.831,18.433
0.277,-1.493,0.185,-117.249,-6.653,28.503
0.134,-1.476,0.223,-123.84,-20.081,36.499
-0.034,-1.415,0.231,-123.596,-26.794,37.537
-0.124,-1.382,0.243,-118.347,-20.691,38.33
-0.064,-1.407,0.319,-109.985,-11.78,38.818
0.082,-1.496,0.357,-103.027,-9.521,39.673
0.074,-1.555,0.322,-95.764,-15.137,33.142
0.131,-1.64,0.402,-91.431,-16.174,24.902
0.153,-1.628,0.422,-91.309,-20.508,16.968
0.085,-1.602,0.45,-90.759,-26.855,9.827
-0.053,-1.495,0.434,-90.271,-31.616,6.775
-0.194,-1.376,0.433,-88.684,-31.677,5.676
-0.304,-1.295,0.427,-86.304,-27.466,5.31
-0.401,-1.202,0.436,-81.055,-16.907,3.845
-0.335,-1.162,0.416,-73.914,-1.465,3.113
-0.162,-1.158,0.389,-65.613,14.587,3.845
0.034,-1.173,0.408,-58.35,25.818,6.531
0.165,-1.195,0.434,-53.223,31.006,10.559
0.291,-1.181,0.468,-49.377,32.471,13.306
0.399,-1.146,0.479,-46.326,31.677,15.015
0.444,-1.078,0.499,-43.274,28.625,15.32
0.445,-0.991,0.564,-39.795,24.109,14.404
0.418,-0.918,0.586,-35.583,19.043,12.695
0.396,-0.854,0.608,-31.189,14.038,10.437
0.353,-0.79,0.615,-25.757,9.094,7.507
0.333,-0.74,0.638,-19.653,5.554,3.967
